nan nan
9.410009671774864637e-02 9.225151538848876953e-01
1.881196955171000329e-01 9.221205711364746094e-01
2.819739999880929715e-01 9.214488863945007324e-01
3.755630139627607056e-01 9.204628467559814453e-01
4.687660696022489804e-01 9.191144704818725586e-01
5.614298256678948995e-01 9.173343777656555176e-01
6.533601630102582325e-01 9.150357246398925781e-01
7.444523370569715581e-01 9.122846126556396484e-01
8.341121345484698857e-01 9.085845947265625000e-01
9.212296083561580806e-01 9.031322002410888672e-01
1.009235301302560339e+00 8.994627594947814941e-01
1.053998910863695793e+00 8.610777258872985840e-01
1.078483471446408437e+00 8.133052587509155273e-01
1.144976515214466417e+00 8.017740249633789062e-01
1.198962456347389072e+00 7.346306443214416504e-01
1.243441623717112421e+00 7.170673012733459473e-01
1.149518446102644864e+00 6.260757446289062500e-01
1.150892188071377831e+00 5.938332080841064453e-01
1.185957099564929784e+00 5.536472201347351074e-01
1.233521501654808006e+00 5.496768951416015625e-01
1.186660830120875865e+00 5.058039426803588867e-01
1.145031769374768249e+00 4.677240848541259766e-01
1.175069433866831714e+00 4.266612529754638672e-01
1.210647762786294379e+00 4.238802790641784668e-01
1.184983591544095161e+00 3.872349262237548828e-01
1.219083555520521278e+00 3.855273723602294922e-01
1.174138625006186265e+00 3.488099575042724609e-01
1.235564267052056797e+00 3.460833728313446045e-01
1.274332888379056783e+00 3.470274507999420166e-01
1.303479710254174639e+00 3.453710973262786865e-01
