7.975230998296320428e-02 7.975230998296318763e-01
4.940596376713550231e-01 7.955197555725207481e-01
9.029411373247863137e-01 7.905936225424394781e-01
1.302970720462015786e+00 7.834317623031106237e-01
1.690084463168438189e+00 7.737736096433812660e-01
2.059707505764015067e+00 7.613704787843634803e-01
2.410298717043951822e+00 7.470746431294466028e-01
2.741775824483969615e+00 7.316536610280255370e-01
3.050527297423591744e+00 7.146734728859216457e-01
3.342220233574771715e+00 6.978262026145126695e-01
3.612258759217568116e+00 6.802072985642595437e-01
3.868393946809137951e+00 6.633527526116752560e-01
4.104935848389528630e+00 6.461787996636374487e-01
4.332811508819679247e+00 6.303477692769824392e-01
4.539105376090854627e+00 6.138291967667348636e-01
4.746457957936962124e+00 5.996190239415045697e-01
4.934827630964349510e+00 5.849140673008274005e-01
5.115486958166982845e+00 5.710590611349746215e-01
5.293111377541482199e+00 5.584070859149814492e-01
5.455596101582488089e+00 5.455596101582488311e-01
