8.983298812313710024e-02 8.983298812313709192e-01
5.533023026813899126e-01 8.909104873683395542e-01
9.927556417289522539e-01 8.692330503617552440e-01
1.376622809763562882e+00 8.277162463768257261e-01
1.675062205402250592e+00 7.668959494612712646e-01
1.896848573080713640e+00 7.011697060025983141e-01
2.065251719486105308e+00 6.401269603627404159e-01
2.205021276535153785e+00 5.884185990753920681e-01
2.321367025831548858e+00 5.438467754722494663e-01
2.418982617316844941e+00 5.050623047145060829e-01
2.501690913465650645e+00 4.710815397011631211e-01
2.585424674773983966e+00 4.433489965767661301e-01
2.653491811573660542e+00 4.176996223686790244e-01
2.714709093184648037e+00 3.949423642458522732e-01
2.774973655984358967e+00 3.752633413786677918e-01
2.870328183007579970e+00 3.626079486512234773e-01
3.059266008882343346e+00 3.626079486510574990e-01
3.248203834758413677e+00 3.626079486510567773e-01
3.437141660634492890e+00 3.626079486510569994e-01
3.626079486510569438e+00 3.626079486510569438e-01
