7.974708922133152966e-02 7.974708922133152411e-01
4.927974830121380490e-01 7.934874726466629724e-01
8.955113076147779294e-01 7.840882416903584007e-01
1.280132900739199053e+00 7.697001618368600750e-01
1.637178290934008684e+00 7.495515066926785597e-01
1.966093783601921219e+00 7.267661845999318082e-01
2.263506634791383920e+00 7.015762815829736931e-01
2.531014245455030842e+00 6.754111048264829220e-01
2.770952414213434967e+00 6.491750415543189323e-01
2.994552833424729776e+00 6.252363058798885431e-01
3.197331659678094518e+00 6.020743462228324017e-01
3.380267898040079100e+00 5.796488272812410081e-01
3.557871752320828307e+00 5.600626619229142067e-01
3.714352385634068554e+00 5.403728585531952788e-01
3.871439992650938411e+00 5.235399278317994787e-01
4.012535908994752099e+00 5.069028076522625881e-01
4.147372449970831099e+00 4.915787682435794337e-01
4.280197752115516785e+00 4.778129100481481872e-01
4.400575253524030117e+00 4.642472505105861291e-01
4.516016474970671268e+00 4.516016474970671046e-01
