7.973534448278771225e-02 7.973534448278769560e-01
4.897562659912669814e-01 7.885905977825484747e-01
8.736542707939207730e-01 7.649507440131102509e-01
1.198915671700665708e+00 7.208670177947039681e-01
1.445878102559871481e+00 6.619682879189772162e-01
1.631610727743195266e+00 6.031245880762782230e-01
1.774532811469007099e+00 5.500183265564622115e-01
1.898102376366200827e+00 5.065160835808681927e-01
2.001430166952676171e+00 4.688923942305899817e-01
2.089566416319847963e+00 4.362830979129352915e-01
2.169554194486521315e+00 4.085384508943895598e-01
2.373934069703989014e+00 4.070825570792038772e-01
2.586045507316546921e+00 4.070825570755128298e-01
2.798156944950625835e+00 4.070825570755122191e-01
3.010268382584710078e+00 4.070825570755123302e-01
3.222379820218792101e+00 4.070825570755122746e-01
3.434491257852874568e+00 4.070825570755122746e-01
3.646602695486957479e+00 4.070825570755123302e-01
3.858714133121040391e+00 4.070825570755122746e-01
4.070825570755123302e+00 4.070825570755123302e-01
