7.973845016552659482e-02 7.973845016552658649e-01
4.906348850501337511e-01 7.900053233858085333e-01
8.816111232875102344e-01 7.719175733853774757e-01
1.232736458036718608e+00 7.412023007182800827e-01
1.532740296077412134e+00 7.017365210956826305e-01
1.781688290130761132e+00 6.586007298148727207e-01
1.988877317543178869e+00 6.164546334962544005e-01
2.167386227388805597e+00 5.783755382076868345e-01
2.324314732184937782e+00 5.445373601912925077e-01
2.466727253443627088e+00 5.150309650047133481e-01
2.594195650877144210e+00 4.885006676577376972e-01
2.704404978296048423e+00 4.637517562060010645e-01
2.817004496506846145e+00 4.434389845371174421e-01
2.911822704461553002e+00 4.236189233137021559e-01
3.010532520828840930e+00 4.071182768380638972e-01
3.222411281014664119e+00 4.070865315111610316e-01
3.434494188037377604e+00 4.070829043837190797e-01
3.646602909851753171e+00 4.070825810057774330e-01
3.858714145483038038e+00 4.070825583796652825e-01
4.070825571318696490e+00 4.070825571318696379e-01
