8.131630127769147454e-02 8.131630127769148286e-01
4.929070458843375913e-01 7.936638874408825650e-01
8.544318089342161082e-01 7.481200170391751891e-01
1.140748183899361612e+00 6.858928953825274011e-01
1.364457681962215396e+00 6.246914688501707946e-01
1.542862447676645044e+00 5.703188036158803875e-01
1.692132098398166029e+00 5.244781381658262243e-01
1.819264332843117060e+00 4.854778416294834309e-01
1.929769314635516597e+00 4.521037851797141127e-01
2.025770687021728911e+00 4.229631104770642525e-01
2.119744995622755646e+00 3.991591171142948591e-01
2.199206957881887803e+00 3.771203267125980974e-01
2.303564566210525300e+00 3.626157974979286047e-01
2.492456345708160548e+00 3.626085035869452411e-01
2.681390572559664509e+00 3.626079777838692175e-01
2.870328192016079250e+00 3.626079497892652492e-01
3.059266009162053823e+00 3.626079486842109234e-01
3.248203834764876508e+00 3.626079486517782002e-01
3.437141660634604801e+00 3.626079486510687122e-01
3.626079486510570327e+00 3.626079486510570549e-01
