8.129408997122920810e-02 8.129408997122921088e-01
4.871381263568134723e-01 7.843749492185979610e-01
8.166084341666349777e-01 7.150027764592654655e-01
1.052423158273888326e+00 6.327860761773377307e-01
1.224951349984841675e+00 5.608210999930599572e-01
1.357766916488243991e+00 5.018982765228916509e-01
1.470860280376055318e+00 4.558947035423335237e-01
1.565688170807692403e+00 4.178100455807043367e-01
1.646819925857887723e+00 3.858147791775569102e-01
1.736717277422674011e+00 3.626112996816571732e-01
1.925639370298495967e+00 3.626080082821745987e-01
2.114576882892457377e+00 3.626079492324610909e-01
2.303514705397902151e+00 3.626079486541850527e-01
2.492452531254170989e+00 3.626079486510662142e-01
2.681390357130185809e+00 3.626079486510571104e-01
2.870328183006261913e+00 3.626079486510569994e-01
3.059266008882340238e+00 3.626079486510571104e-01
3.248203834758416786e+00 3.626079486510571104e-01
3.437141660634491558e+00 3.626079486510568328e-01
3.626079486510570327e+00 3.626079486510570549e-01
